# Simulation Log - 2025-06-29 22:28:24
# --- CONFIGURATION ---
# Agent Type: stochastic
# Food Preset: three_lines_dense
# num_agents: 1
# fps: 60
# spawn_point: (350.0, 300.0)
# initial_orientation_deg: 0.0
# speed_freq_scale: 30.0
# output_time_scale_frames: 30
# left_rand_freq: 1.0
# right_rand_freq: 1.0
# --- DATA ---
# frame,agent_id,pos_x,pos_y,angle_rad
7877,0,678.61,354.08,6.1441
7878,0,680.13,354.09,0.0054
7879,0,681.64,354.32,0.1499
7880,0,683.09,354.76,0.2944
7881,0,684.47,355.41,0.4389
7882,0,685.73,356.24,0.5834
7883,0,686.87,357.25,0.7278
7884,0,687.85,358.42,0.8723
7885,0,688.65,359.71,1.0168
7886,0,689.25,361.10,1.1613
7887,0,689.65,362.57,1.3058
7888,0,689.83,364.08,1.4503
7889,0,689.85,364.77,1.5402
7890,0,689.81,365.46,1.6301
7891,0,689.71,366.14,1.7201
7892,0,689.55,366.81,1.8100
7893,0,689.32,367.46,1.9000
7894,0,689.04,368.09,1.9899
7895,0,688.71,368.69,2.0798
7896,0,688.32,369.26,2.1698
7897,0,687.88,369.80,2.2597
7898,0,687.39,370.29,2.3496
7899,0,686.87,370.73,2.4396
7900,0,686.30,371.13,2.5295
7901,0,685.71,371.47,2.6195
7902,0,685.08,371.76,2.7094
7903,0,684.43,371.99,2.7993
7904,0,683.76,372.16,2.8893
7905,0,683.08,372.27,2.9792
7906,0,682.39,372.32,3.0691
7907,0,681.71,372.31,3.1591
7908,0,681.02,372.24,3.2490
7909,0,680.34,372.10,3.3390
7910,0,679.68,371.91,3.4289
7911,0,679.04,371.65,3.5188
7912,0,678.43,371.34,3.6088
7913,0,677.84,370.98,3.6987
7914,0,677.29,370.56,3.7886
7915,0,676.78,370.10,3.8786
7916,0,676.31,369.59,3.9685
7917,0,675.89,369.05,4.0585
7918,0,675.52,368.46,4.1484
7919,0,674.96,367.59,4.1393
7920,0,674.39,366.72,4.1303
7921,0,673.81,365.86,4.1212
7922,0,673.22,365.00,4.1122
7923,0,672.63,364.14,4.1031
7924,0,672.02,363.30,4.0940
7925,0,671.41,362.45,4.0850
7926,0,670.79,361.62,4.0759
7927,0,670.17,360.79,4.0669
7928,0,669.54,359.96,4.0578
7929,0,668.89,359.14,4.0488
7930,0,668.25,358.33,4.0397
7931,0,667.59,357.52,4.0306
7932,0,666.93,356.72,4.0216
7933,0,666.26,355.92,4.0125
7934,0,665.58,355.13,4.0035
7935,0,664.90,354.35,3.9944
7936,0,664.21,353.57,3.9854
7937,0,663.51,352.80,3.9763
7938,0,662.80,352.04,3.9672
7939,0,662.09,351.28,3.9582
7940,0,661.37,350.53,3.9491
7941,0,660.64,349.78,3.9401
7942,0,659.91,349.04,3.9310
7943,0,659.17,348.31,3.9220
7944,0,658.43,347.59,3.9129
7945,0,657.67,346.87,3.9038
7946,0,656.92,346.16,3.8948
7947,0,656.15,345.45,3.8857
7948,0,655.38,344.76,3.8767
7949,0,654.58,343.75,4.0422
7950,0,653.96,342.63,4.2078
7951,0,653.54,341.42,4.3734
7952,0,653.32,340.16,4.5389
7953,0,653.31,338.88,4.7045
7954,0,653.51,337.61,4.8701
7955,0,653.91,336.40,5.0356
7956,0,654.52,335.27,5.2012
7957,0,655.30,334.25,5.3668
7958,0,656.23,333.38,5.5323
7959,0,657.30,332.67,5.6979
7960,0,658.47,332.15,5.8635
7961,0,659.71,331.83,6.0290
7962,0,660.98,331.71,6.1946
7963,0,662.26,331.81,0.0770
7964,0,663.51,332.12,0.2425
7965,0,664.68,332.63,0.4081
7966,0,665.76,333.32,0.5737
7967,0,666.70,334.19,0.7392
7968,0,667.49,335.19,0.9048
7969,0,668.11,336.32,1.0704
7970,0,668.53,337.53,1.2359
7971,0,668.75,338.79,1.4015
7972,0,668.75,340.07,1.5671
7973,0,668.54,341.34,1.7326
7974,0,668.13,342.55,1.8982
7975,0,667.53,343.68,2.0638
7976,0,666.74,344.69,2.2293
7977,0,665.80,345.56,2.3949
7978,0,664.73,346.26,2.5605
7979,0,663.09,347.29,2.5823
7980,0,661.43,348.28,2.6042
7981,0,659.75,349.23,2.6261
7982,0,658.05,350.14,2.6480
7983,0,656.33,351.02,2.6699
7984,0,654.59,351.86,2.6918
7985,0,652.83,352.66,2.7137
7986,0,651.06,353.43,2.7355
7987,0,649.27,354.15,2.7574
7988,0,647.46,354.84,2.7793
7989,0,645.64,355.48,2.8012
7990,0,643.80,356.09,2.8231
7991,0,641.96,356.65,2.8450
7992,0,640.10,357.17,2.8669
7993,0,638.23,357.66,2.8887
7994,0,636.35,358.10,2.9106
7995,0,634.46,358.50,2.9325
7996,0,632.56,358.86,2.9544
7997,0,630.65,359.18,2.9763
7998,0,628.74,359.45,2.9982
7999,0,626.82,359.69,3.0201
8000,0,624.90,359.88,3.0420
8001,0,622.97,360.03,3.0638
8002,0,621.05,360.14,3.0857
8003,0,619.11,360.20,3.1076
8004,0,617.18,360.23,3.1295
8005,0,615.25,360.21,3.1514
8006,0,613.32,360.15,3.1733
8007,0,611.39,360.04,3.1952
8008,0,609.46,359.90,3.2170
8009,0,609.17,359.88,3.2148
8010,0,608.87,359.86,3.2126
8011,0,608.57,359.84,3.2104
8012,0,608.28,359.82,3.2082
8013,0,607.98,359.80,3.2060
8014,0,607.68,359.78,3.2037
8015,0,607.39,359.76,3.2015
8016,0,607.09,359.74,3.1993
8017,0,606.79,359.73,3.1971
8018,0,606.49,359.71,3.1949
8019,0,606.20,359.70,3.1927
8020,0,605.90,359.68,3.1904
8021,0,605.60,359.67,3.1882
8022,0,605.31,359.65,3.1860
8023,0,605.01,359.64,3.1838
8024,0,604.71,359.63,3.1816
8025,0,604.41,359.62,3.1794
8026,0,604.12,359.61,3.1771
8027,0,603.82,359.60,3.1749
8028,0,603.52,359.59,3.1727
8029,0,603.22,359.58,3.1705
8030,0,602.93,359.57,3.1683
8031,0,602.63,359.56,3.1661
8032,0,602.33,359.56,3.1638
8033,0,602.03,359.55,3.1616
8034,0,601.74,359.55,3.1594
8035,0,601.44,359.54,3.1572
8036,0,601.14,359.54,3.1550
8037,0,600.84,359.54,3.1528
8038,0,600.55,359.53,3.1505
8039,0,599.90,359.52,3.1650
8040,0,599.26,359.49,3.1795
8041,0,598.62,359.46,3.1939
8042,0,597.98,359.42,3.2084
8043,0,597.34,359.36,3.2228
8044,0,596.70,359.30,3.2373
8045,0,596.06,359.23,3.2518
8046,0,595.42,359.15,3.2662
8047,0,594.78,359.06,3.2807
8048,0,594.15,358.96,3.2951
8049,0,593.52,358.86,3.3096
8050,0,592.88,358.74,3.3241
8051,0,592.25,358.62,3.3385
8052,0,591.62,358.48,3.3530
8053,0,591.00,358.34,3.3674
8054,0,590.37,358.18,3.3819
8055,0,589.75,358.02,3.3964
8056,0,589.13,357.85,3.4108
8057,0,588.52,357.67,3.4253
8058,0,587.90,357.48,3.4398
8059,0,587.29,357.28,3.4542
8060,0,586.68,357.08,3.4687
8061,0,586.07,356.86,3.4831
8062,0,585.47,356.64,3.4976
8063,0,584.87,356.41,3.5121
8064,0,584.28,356.16,3.5265
8065,0,583.69,355.91,3.5410
8066,0,583.10,355.66,3.5554
8067,0,582.51,355.39,3.5699
8068,0,581.93,355.11,3.5844
8069,0,581.10,354.82,3.4761
8070,0,580.24,354.63,3.3678
8071,0,579.36,354.52,3.2596
8072,0,578.48,354.51,3.1513
8073,0,577.60,354.60,3.0430
8074,0,576.74,354.78,2.9347
8075,0,575.90,355.05,2.8265
8076,0,575.09,355.42,2.7182
8077,0,574.33,355.86,2.6099
8078,0,573.62,356.39,2.5017
8079,0,572.98,356.99,2.3934
8080,0,572.40,357.66,2.2851
8081,0,571.90,358.38,2.1769
8082,0,571.47,359.16,2.0686
8083,0,571.14,359.98,1.9603
8084,0,570.89,360.82,1.8521
8085,0,570.74,361.69,1.7438
8086,0,570.69,362.57,1.6355
8087,0,570.72,363.46,1.5273
8088,0,570.86,364.33,1.4190
8089,0,571.08,365.18,1.3107
8090,0,571.40,366.00,1.2025
8091,0,571.81,366.79,1.0942
8092,0,572.29,367.53,0.9859
8093,0,572.86,368.20,0.8777
8094,0,573.49,368.82,0.7694
8095,0,574.19,369.36,0.6611
8096,0,574.94,369.82,0.5529
8097,0,575.74,370.20,0.4446
8098,0,576.57,370.49,0.3363
8099,0,577.87,370.78,0.2131
8100,0,579.20,370.90,0.0898
8101,0,580.53,370.85,6.2497
8102,0,581.85,370.64,6.1265
8103,0,583.13,370.27,6.0032
8104,0,584.35,369.75,5.8799
8105,0,585.51,369.08,5.7567
8106,0,586.57,368.28,5.6334
8107,0,587.52,367.35,5.5101
8108,0,588.35,366.30,5.3869
8109,0,589.05,365.17,5.2636
8110,0,589.60,363.96,5.1403
8111,0,590.00,362.69,5.0171
8112,0,590.24,361.38,4.8938
8113,0,590.32,360.05,4.7705
8114,0,590.23,358.72,4.6473
8115,0,589.98,357.41,4.5240
8116,0,589.58,356.14,4.4007
8117,0,589.01,354.93,4.2775
8118,0,588.31,353.80,4.1542
8119,0,587.47,352.77,4.0309
8120,0,586.51,351.84,3.9077
8121,0,585.44,351.04,3.7844
8122,0,584.29,350.38,3.6611
8123,0,583.06,349.87,3.5379
8124,0,581.77,349.51,3.4146
8125,0,580.46,349.31,3.2913
8126,0,579.12,349.27,3.1681
8127,0,577.80,349.40,3.0448
8128,0,576.50,349.69,2.9215
8129,0,574.60,350.14,2.9118
8130,0,572.70,350.60,2.9021
8131,0,570.81,351.08,2.8924
8132,0,568.92,351.58,2.8827
8133,0,567.04,352.10,2.8730
8134,0,565.16,352.64,2.8633
8135,0,563.29,353.19,2.8535
8136,0,561.42,353.77,2.8438
8137,0,559.56,354.36,2.8341
8138,0,557.70,354.97,2.8244
8139,0,555.85,355.59,2.8147
8140,0,554.01,356.24,2.8050
8141,0,552.17,356.90,2.7953
8142,0,550.34,357.58,2.7856
8143,0,548.52,358.28,2.7759
8144,0,546.70,359.00,2.7661
8145,0,544.89,359.73,2.7564
8146,0,543.09,360.48,2.7467
8147,0,541.30,361.25,2.7370
8148,0,539.51,362.03,2.7273
8149,0,537.73,362.84,2.7176
8150,0,535.96,363.66,2.7079
8151,0,534.19,364.50,2.6982
8152,0,532.44,365.35,2.6885
8153,0,530.69,366.22,2.6787
8154,0,528.95,367.11,2.6690
8155,0,527.22,368.02,2.6593
8156,0,525.50,368.94,2.6496
8157,0,523.79,369.88,2.6399
8158,0,522.09,370.83,2.6302
8159,0,521.36,371.18,2.7027
8160,0,520.60,371.47,2.7753
8161,0,519.83,371.70,2.8479
8162,0,519.05,371.88,2.9204
8163,0,518.25,371.99,2.9930
8164,0,517.45,372.06,3.0656
8165,0,516.64,372.06,3.1382
8166,0,515.84,372.00,3.2107
8167,0,515.04,371.89,3.2833
8168,0,514.25,371.72,3.3559
8169,0,513.48,371.49,3.4284
8170,0,512.73,371.21,3.5010
8171,0,512.00,370.87,3.5736
8172,0,511.29,370.48,3.6461
8173,0,510.61,370.04,3.7187
8174,0,509.97,369.55,3.7913
8175,0,509.37,369.02,3.8638
8176,0,508.80,368.45,3.9364
8177,0,508.28,367.83,4.0090
8178,0,507.81,367.18,4.0815
8179,0,507.38,366.50,4.1541
8180,0,507.01,365.79,4.2267
8181,0,506.68,365.05,4.2992
8182,0,506.41,364.29,4.3718
8183,0,506.20,363.51,4.4444
8184,0,506.04,362.72,4.5169
8185,0,505.94,361.92,4.5895
8186,0,505.90,361.12,4.6621
8187,0,505.92,360.31,4.7346
8188,0,506.00,359.51,4.8072
8189,0,506.16,358.15,4.8338
8190,0,506.37,356.79,4.8604
8191,0,506.61,355.44,4.8870
8192,0,506.88,354.10,4.9137
8193,0,507.19,352.76,4.9403
8194,0,507.53,351.43,4.9669
8195,0,507.92,350.11,4.9935
8196,0,508.33,348.81,5.0201
8197,0,508.78,347.51,5.0467
8198,0,509.27,346.23,5.0733
8199,0,509.78,344.96,5.1000
8200,0,510.34,343.70,5.1266
8201,0,510.92,342.46,5.1532
8202,0,511.54,341.23,5.1798
8203,0,512.19,340.03,5.2064
8204,0,512.87,338.84,5.2330
8205,0,513.59,337.66,5.2597
8206,0,514.33,336.51,5.2863
8207,0,515.11,335.38,5.3129
8208,0,515.91,334.27,5.3395
8209,0,516.75,333.18,5.3661
8210,0,517.61,332.11,5.3927
8211,0,518.50,331.07,5.4194
8212,0,519.42,330.05,5.4460
8213,0,520.37,329.06,5.4726
8214,0,521.34,328.09,5.4992
8215,0,522.33,327.15,5.5258
8216,0,523.36,326.23,5.5524
8217,0,524.40,325.34,5.5790
8218,0,525.47,324.48,5.6057
8219,0,527.00,323.09,5.5454
8220,0,528.44,321.61,5.4851
8221,0,529.79,320.05,5.4249
8222,0,531.04,318.41,5.3646
8223,0,532.19,316.70,5.3043
8224,0,533.24,314.92,5.2441
8225,0,534.18,313.08,5.1838
8226,0,535.00,311.19,5.1236
8227,0,535.71,309.25,5.0633
8228,0,536.30,307.27,5.0030
8229,0,536.77,305.26,4.9428
8230,0,537.12,303.23,4.8825
8231,0,537.35,301.18,4.8222
8232,0,537.45,299.12,4.7620
8233,0,537.43,297.05,4.7017
8234,0,537.28,294.99,4.6415
8235,0,537.01,292.95,4.5812
8236,0,536.62,290.92,4.5209
8237,0,536.11,288.92,4.4607
8238,0,535.47,286.96,4.4004
8239,0,534.72,285.03,4.3401
8240,0,533.86,283.16,4.2799
8241,0,532.88,281.34,4.2196
8242,0,531.80,279.58,4.1594
8243,0,530.61,277.89,4.0991
8244,0,529.32,276.28,4.0388
8245,0,527.94,274.75,3.9786
8246,0,526.47,273.30,3.9183
8247,0,524.91,271.95,3.8580
8248,0,523.27,270.69,3.7978
8249,0,521.99,269.99,3.6387
8250,0,520.62,269.51,3.4796
8251,0,519.18,269.25,3.3205
8252,0,517.73,269.22,3.1615
8253,0,516.28,269.42,3.0024
8254,0,514.89,269.85,2.8433
8255,0,513.58,270.49,2.6842
8256,0,512.40,271.34,2.5251
8257,0,511.36,272.36,2.3661
8258,0,510.49,273.53,2.2070
8259,0,509.82,274.82,2.0479
8260,0,509.36,276.21,1.8888
8261,0,509.13,277.65,1.7298
8262,0,509.13,279.10,1.5707
8263,0,509.37,280.54,1.4116
8264,0,509.82,281.93,1.2525
8265,0,510.49,283.22,1.0934
8266,0,511.36,284.39,0.9344
8267,0,512.40,285.41,0.7753
8268,0,513.59,286.25,0.6162
8269,0,514.89,286.90,0.4571
8270,0,516.29,287.33,0.2980
8271,0,517.73,287.53,0.1390
8272,0,519.19,287.50,6.2631
8273,0,520.62,287.24,6.1040
8274,0,522.00,286.75,5.9449
8275,0,523.28,286.06,5.7858
8276,0,524.43,285.17,5.6268
8277,0,525.43,284.11,5.4677
8278,0,526.25,282.90,5.3086
8279,0,527.15,281.55,5.3041
8280,0,528.05,280.20,5.2997
8281,0,528.95,278.85,5.2952
8282,0,529.84,277.48,5.2907
8283,0,530.72,276.12,5.2863
8284,0,531.60,274.75,5.2818
8285,0,532.47,273.38,5.2774
8286,0,533.33,272.00,5.2729
8287,0,534.19,270.62,5.2684
8288,0,535.04,269.24,5.2640
8289,0,535.88,267.85,5.2595
8290,0,536.72,266.46,5.2550
8291,0,537.56,265.06,5.2506
8292,0,538.38,263.66,5.2461
8293,0,539.20,262.26,5.2417
8294,0,540.02,260.86,5.2372
8295,0,540.83,259.45,5.2327
8296,0,541.63,258.03,5.2283
8297,0,542.42,256.62,5.2238
8298,0,543.21,255.19,5.2193
8299,0,543.99,253.77,5.2149
8300,0,544.77,252.34,5.2104
8301,0,545.54,250.91,5.2060
8302,0,546.30,249.48,5.2015
8303,0,547.06,248.04,5.1970
8304,0,547.81,246.60,5.1926
8305,0,548.56,245.15,5.1881
8306,0,549.29,243.71,5.1836
8307,0,550.02,242.25,5.1792
8308,0,550.75,240.80,5.1747
8309,0,551.56,239.51,5.2768
8310,0,552.51,238.32,5.3790
8311,0,553.56,237.22,5.4811
8312,0,554.73,236.24,5.5832
8313,0,555.99,235.38,5.6853
8314,0,557.33,234.66,5.7875
8315,0,558.73,234.08,5.8896
8316,0,560.19,233.64,5.9917
8317,0,561.69,233.35,6.0938
8318,0,563.20,233.22,6.1960
8319,0,564.72,233.24,0.0149
8320,0,566.24,233.42,0.1170
8321,0,567.72,233.75,0.2191
8322,0,569.17,234.23,0.3213
8323,0,570.56,234.86,0.4234
8324,0,571.87,235.62,0.5255
8325,0,573.11,236.52,0.6276
8326,0,574.24,237.53,0.7298
8327,0,575.27,238.66,0.8319
8328,0,576.17,239.88,0.9340
8329,0,576.95,241.19,1.0361
8330,0,577.58,242.57,1.1383
8331,0,578.08,244.01,1.2404
8332,0,578.42,245.50,1.3425
8333,0,578.62,247.01,1.4446
8334,0,578.65,248.53,1.5468
8335,0,578.53,250.05,1.6489
8336,0,578.26,251.54,1.7510
8337,0,577.84,253.01,1.8531
8338,0,577.26,254.42,1.9553
8339,0,577.04,254.88,2.0174
8340,0,576.79,255.33,2.0795
8341,0,576.52,255.76,2.1416
8342,0,576.21,256.17,2.2037
8343,0,575.89,256.57,2.2659
8344,0,575.53,256.94,2.3280
8345,0,575.16,257.29,2.3901
8346,0,574.76,257.61,2.4522
8347,0,574.35,257.91,2.5144
8348,0,573.92,258.19,2.5765
8349,0,573.47,258.44,2.6386
8350,0,573.00,258.65,2.7007
8351,0,572.53,258.84,2.7629
8352,0,572.04,259.00,2.8250
8353,0,571.55,259.13,2.8871
8354,0,571.04,259.23,2.9492
8355,0,570.53,259.30,3.0113
8356,0,570.02,259.33,3.0735
8357,0,569.51,259.33,3.1356
8358,0,569.00,259.31,3.1977
8359,0,568.49,259.25,3.2598
8360,0,567.99,259.15,3.3220
8361,0,567.49,259.03,3.3841
8362,0,567.00,258.88,3.4462
8363,0,566.52,258.69,3.5083
8364,0,566.06,258.48,3.5705
8365,0,565.60,258.24,3.6326
8366,0,565.17,257.97,3.6947
8367,0,564.75,257.67,3.7568
8368,0,564.35,257.35,3.8189
8369,0,563.39,256.49,3.8763
8370,0,562.49,255.57,3.9337
8371,0,561.64,254.60,3.9911
8372,0,560.85,253.59,4.0485
8373,0,560.11,252.53,4.1058
8374,0,559.44,251.43,4.1632
8375,0,558.83,250.30,4.2206
8376,0,558.29,249.13,4.2780
8377,0,557.81,247.93,4.3354
8378,0,557.41,246.71,4.3927
8379,0,557.08,245.46,4.4501
8380,0,556.81,244.20,4.5075
8381,0,556.62,242.93,4.5649
8382,0,556.51,241.65,4.6222
8383,0,556.47,240.36,4.6796
8384,0,556.50,239.07,4.7370
8385,0,556.60,237.79,4.7944
8386,0,556.78,236.51,4.8518
8387,0,557.03,235.25,4.9091
8388,0,557.36,234.00,4.9665
8389,0,557.75,232.78,5.0239
8390,0,558.22,231.57,5.0813
8391,0,558.75,230.40,5.1387
8392,0,559.35,229.26,5.1960
8393,0,560.01,228.16,5.2534
8394,0,560.74,227.09,5.3108
8395,0,561.52,226.07,5.3682
8396,0,562.37,225.10,5.4255
8397,0,563.26,224.17,5.4829
8398,0,564.21,223.30,5.5403
8399,0,565.54,221.90,5.4701
8400,0,566.77,220.41,5.3999
8401,0,567.88,218.83,5.3297
8402,0,568.89,217.18,5.2594
8403,0,569.78,215.46,5.1892
8404,0,570.54,213.69,5.1190
8405,0,571.18,211.86,5.0488
8406,0,571.69,210.00,4.9786
8407,0,572.06,208.10,4.9084
8408,0,572.31,206.19,4.8382
8409,0,572.41,204.26,4.7680
8410,0,572.38,202.33,4.6977
8411,0,572.22,200.40,4.6275
8412,0,571.92,198.49,4.5573
8413,0,571.49,196.61,4.4871
8414,0,570.93,194.76,4.4169
8415,0,570.24,192.95,4.3467
8416,0,569.42,191.20,4.2765
8417,0,568.48,189.51,4.2062
8418,0,567.43,187.89,4.1360
8419,0,566.27,186.35,4.0658
8420,0,565.00,184.89,3.9956
8421,0,563.63,183.53,3.9254
8422,0,562.17,182.26,3.8552
8423,0,560.62,181.11,3.7850
8424,0,559.00,180.06,3.7147
8425,0,557.31,179.13,3.6445
8426,0,555.55,178.32,3.5743
8427,0,553.74,177.63,3.5041
8428,0,551.89,177.07,3.4339
8429,0,550.49,176.46,3.5533
8430,0,549.17,175.68,3.6727
8431,0,547.95,174.75,3.7921
8432,0,546.85,173.69,3.9114
8433,0,545.88,172.50,4.0308
8434,0,545.06,171.20,4.1502
8435,0,544.40,169.81,4.2696
8436,0,543.92,168.36,4.3890
8437,0,543.61,166.86,4.5084
8438,0,543.48,165.33,4.6278
8439,0,543.53,163.80,4.7472
8440,0,543.77,162.28,4.8666
8441,0,544.18,160.81,4.9859
8442,0,544.77,159.39,5.1053
8443,0,545.52,158.05,5.2247
8444,0,546.42,156.82,5.3441
8445,0,547.47,155.69,5.4635
8446,0,548.64,154.71,5.5829
8447,0,549.93,153.86,5.7023
8448,0,551.30,153.18,5.8217
8449,0,552.74,152.67,5.9411
8450,0,554.24,152.33,6.0604
8451,0,555.76,152.17,6.1798
8452,0,557.30,152.19,0.0160
8453,0,558.82,152.40,0.1354
8454,0,560.30,152.79,0.2548
8455,0,561.73,153.35,0.3742
8456,0,563.08,154.08,0.4936
8457,0,564.33,154.96,0.6130
8458,0,565.47,155.98,0.7324
8459,0,567.12,157.34,0.6902
8460,0,568.82,158.63,0.6480
8461,0,570.57,159.84,0.6059
8462,0,572.37,160.98,0.5637
8463,0,574.22,162.04,0.5216
8464,0,576.11,163.02,0.4794
8465,0,578.04,163.93,0.4372
8466,0,580.01,164.75,0.3951
8467,0,582.01,165.48,0.3529
8468,0,584.04,166.14,0.3108
8469,0,586.09,166.70,0.2686
8470,0,588.17,167.18,0.2264
8471,0,590.26,167.57,0.1843
8472,0,592.37,167.87,0.1421
8473,0,594.49,168.08,0.1000
8474,0,596.62,168.21,0.0578
8475,0,598.75,168.24,0.0156
8476,0,600.88,168.18,6.2567
8477,0,603.01,168.04,6.2145
8478,0,605.13,167.80,6.1724
8479,0,607.23,167.48,6.1302
8480,0,609.32,167.06,6.0880
8481,0,611.40,166.56,6.0459
8482,0,613.44,165.98,6.0037
8483,0,615.47,165.30,5.9616
8484,0,617.46,164.54,5.9194
8485,0,619.42,163.70,5.8772
8486,0,621.34,162.78,5.8351
8487,0,623.22,161.77,5.7929
8488,0,625.05,160.69,5.7508
8489,0,626.33,159.97,5.7683
8490,0,627.61,159.27,5.7858
8491,0,628.91,158.60,5.8033
8492,0,630.22,157.95,5.8208
8493,0,631.54,157.32,5.8383
8494,0,632.87,156.71,5.8558
8495,0,634.22,156.13,5.8733
8496,0,635.57,155.57,5.8908
8497,0,636.93,155.03,5.9083
8498,0,638.30,154.52,5.9259
8499,0,639.68,154.03,5.9434
8500,0,641.07,153.57,5.9609
8501,0,642.46,153.13,5.9784
8502,0,643.87,152.71,5.9959
8503,0,645.28,152.32,6.0134
8504,0,646.70,151.96,6.0309
8505,0,648.12,151.62,6.0484
8506,0,649.55,151.30,6.0659
8507,0,650.98,151.01,6.0834
8508,0,652.42,150.75,6.1010
8509,0,653.86,150.51,6.1185
8510,0,655.31,150.29,6.1360
8511,0,656.76,150.10,6.1535
8512,0,658.22,149.94,6.1710
8513,0,659.67,149.80,6.1885
8514,0,661.13,149.69,6.2060
8515,0,662.59,149.60,6.2235
8516,0,664.06,149.54,6.2410
8517,0,665.52,149.50,6.2585
8518,0,666.98,149.49,6.2761
8519,0,668.44,149.27,6.1326
8520,0,669.86,148.84,5.9892
8521,0,671.20,148.22,5.8457
8522,0,672.44,147.40,5.7023
8523,0,673.54,146.42,5.5589
8524,0,674.50,145.30,5.4154
8525,0,675.29,144.04,5.2720
8526,0,675.88,142.69,5.1286
8527,0,676.28,141.27,4.9851
8528,0,676.47,139.80,4.8417
8529,0,676.45,138.32,4.6982
8530,0,676.22,136.86,4.5548
8531,0,675.78,135.45,4.4114
8532,0,675.15,134.11,4.2679
8533,0,674.32,132.88,4.1245
8534,0,673.34,131.78,3.9810
8535,0,672.20,130.83,3.8376
8536,0,670.94,130.06,3.6942
8537,0,669.59,129.47,3.5507
8538,0,668.16,129.08,3.4073
8539,0,666.69,128.90,3.2639
8540,0,665.21,128.93,3.1204
8541,0,663.75,129.17,2.9770
8542,0,662.34,129.62,2.8335
8543,0,661.01,130.27,2.6901
8544,0,659.79,131.09,2.5467
8545,0,658.69,132.09,2.4032
8546,0,657.75,133.23,2.2598
8547,0,656.99,134.50,2.1164
8548,0,656.41,135.86,1.9729
8549,0,655.76,136.94,2.1086
8550,0,654.97,137.93,2.2444
8551,0,654.06,138.80,2.3801
8552,0,653.03,139.55,2.5158
8553,0,651.91,140.14,2.6516
8554,0,650.73,140.58,2.7873
8555,0,649.49,140.85,2.9230
8556,0,648.23,140.96,3.0588
8557,0,646.97,140.89,3.1945
8558,0,645.73,140.65,3.3302
8559,0,644.53,140.25,3.4660
8560,0,643.40,139.69,3.6017
8561,0,642.35,138.98,3.7374
8562,0,641.41,138.13,3.8732
8563,0,640.59,137.17,4.0089
8564,0,639.91,136.10,4.1446
8565,0,639.38,134.96,4.2804
8566,0,639.01,133.75,4.4161
8567,0,638.81,132.50,4.5518
8568,0,638.78,131.23,4.6876
8569,0,638.92,129.98,4.8233
8570,0,639.23,128.75,4.9590
8571,0,639.70,127.58,5.0948
8572,0,640.32,126.48,5.2305
8573,0,641.09,125.47,5.3662
8574,0,641.99,124.58,5.5020
8575,0,643.00,123.82,5.6377
8576,0,644.11,123.20,5.7734
8577,0,645.28,122.74,5.9092
8578,0,646.51,122.44,6.0449
8579,0,648.19,122.23,6.1585
8580,0,649.87,122.21,6.2722
8581,0,651.55,122.39,0.1026
8582,0,653.20,122.75,0.2162
8583,0,654.79,123.30,0.3299
8584,0,656.32,124.02,0.4435
8585,0,657.75,124.91,0.5571
8586,0,659.07,125.96,0.6707
8587,0,660.26,127.15,0.7844
8588,0,661.31,128.47,0.8980
8589,0,662.21,129.90,1.0116
8590,0,662.94,131.42,1.1252
8591,0,663.48,133.02,1.2389
8592,0,663.85,134.66,1.3525
8593,0,664.03,136.34,1.4661
8594,0,664.01,138.03,1.5797
8595,0,663.80,139.70,1.6934
8596,0,663.41,141.34,1.8070
8597,0,662.83,142.92,1.9206
8598,0,662.08,144.43,2.0342
8599,0,661.16,145.85,2.1479
8600,0,660.08,147.15,2.2615
8601,0,658.87,148.32,2.3751
8602,0,657.53,149.34,2.4887
8603,0,656.08,150.21,2.6024
8604,0,654.55,150.90,2.7160
8605,0,652.94,151.42,2.8296
8606,0,651.29,151.75,2.9432
8607,0,649.61,151.90,3.0569
8608,0,647.92,151.85,3.1705
8609,0,646.51,151.55,3.3459
8610,0,645.17,151.02,3.5214
8611,0,643.94,150.26,3.6968
8612,0,642.86,149.29,3.8723
8613,0,641.97,148.16,4.0477
8614,0,641.29,146.88,4.2231
8615,0,640.85,145.51,4.3986
8616,0,640.65,144.08,4.5740
8617,0,640.70,142.63,4.7495
8618,0,641.01,141.22,4.9249
8619,0,641.55,139.89,5.1003
8620,0,642.32,138.66,5.2758
8621,0,643.30,137.60,5.4512
8622,0,644.44,136.72,5.6266
8623,0,645.72,136.05,5.8021
8624,0,647.10,135.61,5.9775
8625,0,648.53,135.42,6.1530
8626,0,649.97,135.49,0.0452
8627,0,651.38,135.81,0.2207
8628,0,652.71,136.36,0.3961
8629,0,653.93,137.14,0.5715
8630,0,654.99,138.13,0.7470
8631,0,655.86,139.28,0.9224
8632,0,656.52,140.56,1.0978
8633,0,656.94,141.94,1.2733
8634,0,657.12,143.38,1.4487
8635,0,657.04,144.82,1.6242
8636,0,656.71,146.23,1.7996
8637,0,656.14,147.55,1.9750
8638,0,655.35,148.76,2.1505
8639,0,654.27,150.44,2.1462
8640,0,653.19,152.12,2.1418
8641,0,652.11,153.81,2.1375
8642,0,651.05,155.50,2.1332
